2022-04-29 21:10:53.139107: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2022-04-29 21:10:53.434624: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: NVIDIA GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.797
pciBusID: 0000:02:00.0
totalMemory: 7.93GiB freeMemory: 3.75GiB
2022-04-29 21:10:53.434697: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: NVIDIA GeForce GTX 1080, pci bus id: 0000:02:00.0, compute capability: 6.1)
hidden_units:128
numHot:40
pruning:0
item_emb(graph):True
gnn_layer:4
gnn_method:gcn_att4_rn
gcl:False
gcl_ran_num:1000
gcl_w:2.0
user_emb:False
gnn_user_emb:False
gcl_user_emb:False
start constructing adjcent table
loading item table from adj folder
loading user table from adj folder
ready
128
logloss: 0.7316	 test_gauc: 0.4801	 test_auc: 0.4827
Epoch 0 Global_step 1000	Train_loss: 0.6454	logloss: 0.6588	Eval_GAUC: 0.6585	Eval_AUC: 0.6669
Epoch 4 Global_step 396000	Train_loss: 0.5150	logloss: 0.6246	Eval_GAUC: 0.7223	Eval_AUC: 0.7212
Epoch 4 Global_step 397000	Train_loss: 0.5141	logloss: 0.6270	Eval_GAUC: 0.7213	Eval_AUC: 0.7189
Epoch 4 Global_step 398000	Train_loss: 0.5129	logloss: 0.6314	Eval_GAUC: 0.7226	Eval_AUC: 0.7189
Epoch 4 Global_step 399000	Train_loss: 0.5113	logloss: 0.6224	Eval_GAUC: 0.7261	Eval_AUC: 0.7237
Epoch 4 Global_step 400000	Train_loss: 0.5085	logloss: 0.6315	Eval_GAUC: 0.7267	Eval_AUC: 0.7227
Epoch 4 DONE	Cost time: 148955.92
Epoch 5 Global_step 401000	Train_loss: 0.3352	logloss: 0.6268	Eval_GAUC: 0.7272	Eval_AUC: 0.7234
Epoch 5 Global_step 402000	Train_loss: 0.5185	logloss: 0.6295	Eval_GAUC: 0.7223	Eval_AUC: 0.7184
Epoch 5 Global_step 403000	Train_loss: 0.5096	logloss: 0.6287	Eval_GAUC: 0.7260	Eval_AUC: 0.7217
Epoch 5 Global_step 404000	Train_loss: 0.5123	logloss: 0.6287	Eval_GAUC: 0.7250	Eval_AUC: 0.7219
Epoch 5 Global_step 405000	Train_loss: 0.5125	logloss: 0.6245	Eval_GAUC: 0.7261	Eval_AUC: 0.7234
Epoch 5 Global_step 406000	Train_loss: 0.5198	logloss: 0.6205	Eval_GAUC: 0.7228	Eval_AUC: 0.7226
Epoch 5 Global_step 407000	Train_loss: 0.5210	logloss: 0.6177	Eval_GAUC: 0.7279	Eval_AUC: 0.7267
Epoch 5 Global_step 408000	Train_loss: 0.5215	logloss: 0.6224	Eval_GAUC: 0.7267	Eval_AUC: 0.7242
Epoch 5 Global_step 409000	Train_loss: 0.5209	logloss: 0.6327	Eval_GAUC: 0.7225	Eval_AUC: 0.7162
Epoch 5 Global_step 410000	Train_loss: 0.5131	logloss: 0.6229	Eval_GAUC: 0.7262	Eval_AUC: 0.7234
Epoch 5 Global_step 411000	Train_loss: 0.5154	logloss: 0.6291	Eval_GAUC: 0.7251	Eval_AUC: 0.7198
Epoch 5 Global_step 412000	Train_loss: 0.5117	logloss: 0.6294	Eval_GAUC: 0.7237	Eval_AUC: 0.7184
Epoch 5 Global_step 413000	Train_loss: 0.5126	logloss: 0.6252	Eval_GAUC: 0.7265	Eval_AUC: 0.7239
Epoch 5 Global_step 414000	Train_loss: 0.5118	logloss: 0.6308	Eval_GAUC: 0.7238	Eval_AUC: 0.7199
Epoch 5 Global_step 415000	Train_loss: 0.5081	logloss: 0.6304	Eval_GAUC: 0.7242	Eval_AUC: 0.7205
Epoch 5 Global_step 416000	Train_loss: 0.5034	logloss: 0.6302	Eval_GAUC: 0.7244	Eval_AUC: 0.7212
Epoch 5 Global_step 417000	Train_loss: 0.5089	logloss: 0.6306	Eval_GAUC: 0.7221	Eval_AUC: 0.7184
Epoch 5 Global_step 418000	Train_loss: 0.5103	logloss: 0.6263	Eval_GAUC: 0.7253	Eval_AUC: 0.7215
Epoch 5 Global_step 419000	Train_loss: 0.5160	logloss: 0.6275	Eval_GAUC: 0.7201	Eval_AUC: 0.7181
Epoch 5 Global_step 420000	Train_loss: 0.5130	logloss: 0.6316	Eval_GAUC: 0.7197	Eval_AUC: 0.7166
Epoch 5 Global_step 421000	Train_loss: 0.5124	logloss: 0.6309	Eval_GAUC: 0.7213	Eval_AUC: 0.7171
Epoch 5 Global_step 422000	Train_loss: 0.5124	logloss: 0.6285	Eval_GAUC: 0.7238	Eval_AUC: 0.7210
Epoch 5 Global_step 423000	Train_loss: 0.5107	logloss: 0.6330	Eval_GAUC: 0.7183	Eval_AUC: 0.7144
Epoch 5 Global_step 424000	Train_loss: 0.5135	logloss: 0.6372	Eval_GAUC: 0.7188	Eval_AUC: 0.7141
Epoch 5 Global_step 425000	Train_loss: 0.5084	logloss: 0.6258	Eval_GAUC: 0.7248	Eval_AUC: 0.7227
Epoch 5 Global_step 426000	Train_loss: 0.5127	logloss: 0.6319	Eval_GAUC: 0.7229	Eval_AUC: 0.7191
Epoch 5 Global_step 427000	Train_loss: 0.5173	logloss: 0.6377	Eval_GAUC: 0.7218	Eval_AUC: 0.7163
Epoch 5 Global_step 428000	Train_loss: 0.5129	logloss: 0.6319	Eval_GAUC: 0.7260	Eval_AUC: 0.7219
Epoch 5 Global_step 429000	Train_loss: 0.5113	logloss: 0.6300	Eval_GAUC: 0.7242	Eval_AUC: 0.7194
Epoch 5 Global_step 430000	Train_loss: 0.5062	logloss: 0.6389	Eval_GAUC: 0.7246	Eval_AUC: 0.7182
Epoch 5 Global_step 431000	Train_loss: 0.5041	logloss: 0.6339	Eval_GAUC: 0.7287	Eval_AUC: 0.7244
Epoch 5 Global_step 432000	Train_loss: 0.5138	logloss: 0.6268	Eval_GAUC: 0.7273	Eval_AUC: 0.7250
Epoch 5 Global_step 433000	Train_loss: 0.5135	logloss: 0.6309	Eval_GAUC: 0.7236	Eval_AUC: 0.7222
Epoch 5 Global_step 434000	Train_loss: 0.5142	logloss: 0.6300	Eval_GAUC: 0.7224	Eval_AUC: 0.7188
Epoch 5 Global_step 435000	Train_loss: 0.5083	logloss: 0.6313	Eval_GAUC: 0.7240	Eval_AUC: 0.7185
Epoch 5 Global_step 436000	Train_loss: 0.5075	logloss: 0.6321	Eval_GAUC: 0.7233	Eval_AUC: 0.7185
Epoch 5 Global_step 437000	Train_loss: 0.5117	logloss: 0.6325	Eval_GAUC: 0.7230	Eval_AUC: 0.7180
Epoch 5 Global_step 438000	Train_loss: 0.5062	logloss: 0.6388	Eval_GAUC: 0.7234	Eval_AUC: 0.7166
Epoch 5 Global_step 439000	Train_loss: 0.5035	logloss: 0.6418	Eval_GAUC: 0.7245	Eval_AUC: 0.7171
Epoch 5 Global_step 440000	Train_loss: 0.5042	logloss: 0.6340	Eval_GAUC: 0.7234	Eval_AUC: 0.7201
Epoch 5 Global_step 441000	Train_loss: 0.5049	logloss: 0.6354	Eval_GAUC: 0.7244	Eval_AUC: 0.7185
Epoch 5 Global_step 442000	Train_loss: 0.5044	logloss: 0.6304	Eval_GAUC: 0.7226	Eval_AUC: 0.7212
Epoch 5 Global_step 443000	Train_loss: 0.5093	logloss: 0.6320	Eval_GAUC: 0.7219	Eval_AUC: 0.7171
Epoch 5 Global_step 444000	Train_loss: 0.5088	logloss: 0.6316	Eval_GAUC: 0.7247	Eval_AUC: 0.7217
Epoch 5 Global_step 445000	Train_loss: 0.5037	logloss: 0.6403	Eval_GAUC: 0.7204	Eval_AUC: 0.7145
Epoch 5 Global_step 446000	Train_loss: 0.5028	logloss: 0.6311	Eval_GAUC: 0.7251	Eval_AUC: 0.7200
Epoch 5 Global_step 447000	Train_loss: 0.5097	logloss: 0.6369	Eval_GAUC: 0.7212	Eval_AUC: 0.7163
Epoch 5 Global_step 448000	Train_loss: 0.5114	logloss: 0.6344	Eval_GAUC: 0.7226	Eval_AUC: 0.7190
Epoch 5 Global_step 449000	Train_loss: 0.5082	logloss: 0.6388	Eval_GAUC: 0.7209	Eval_AUC: 0.7159
Epoch 5 Global_step 450000	Train_loss: 0.5117	logloss: 0.6397	Eval_GAUC: 0.7211	Eval_AUC: 0.7146
Epoch 5 Global_step 451000	Train_loss: 0.5094	logloss: 0.6339	Eval_GAUC: 0.7246	Eval_AUC: 0.7209
Epoch 5 Global_step 452000	Train_loss: 0.5043	logloss: 0.6370	Eval_GAUC: 0.7229	Eval_AUC: 0.7172
